student_id,login_frequency_per_week,attendance_percentage,assignment_delay_days,study_hours_per_day,sentiment_score,sleep_hours_per_day,stress_level,activity_trend,social_interaction_score,extracurricular_participation,activity_irregularity_score,engagement_score,burnout_velocity,burnout_risk_score,burnout_risk_level,dropout_probability,behavioural_triggers,recommended_intervention
2061,5,90,5,5.5,-0.76,6.3,2,Improving,8,0,0.13,6.9,0.039,30.19,Low,0.33,Negative sentiment,No immediate action required
2062,0,41,3,1.1,-0.67,7.8,9,Declining,7,3,0.71,2.85,0.452,63.6,Medium,0.55,"Low attendance, Low LMS activity, Negative sentiment, High stress",Monitor and provide academic support
2063,7,47,14,2.1,0.25,7.6,4,Stable,4,2,0.95,4.73,0.47,49.52,Medium,0.52,"Low attendance, Frequent assignment delays",Monitor and provide academic support
2064,1,70,12,4.3,-0.5,7.1,1,Declining,5,2,0.26,4.26,0.132,50.6,Medium,0.54,"Low LMS activity, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2065,3,72,0,3.3,-0.61,6.3,2,Declining,9,1,0.17,5.52,0.058,34.1,Low,0.32,Negative sentiment,No immediate action required
2066,3,50,3,3.2,-0.08,5.0,9,Improving,5,4,0.39,4.04,0.198,50.83,Medium,0.41,"Low attendance, High stress",Monitor and provide academic support
2067,7,54,2,4.1,-0.08,6.4,2,Improving,5,2,0.24,5.54,0.07,29.06,Low,0.34,Low attendance,No immediate action required
2068,0,53,0,2.4,0.37,5.5,4,Stable,2,4,0.71,2.47,0.36,50.68,Medium,0.58,"Low attendance, Low LMS activity",Monitor and provide academic support
2069,1,41,10,4.7,0.8,7.8,5,Stable,3,0,0.82,3.07,0.476,57.99,Medium,0.68,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2070,6,41,2,3.9,1.03,5.2,7,Declining,2,3,0.45,4.21,0.17,37.88,Low,0.46,Low attendance,No immediate action required
2071,6,95,7,5.3,0.59,6.1,5,Stable,6,0,0.51,6.91,0.149,29.28,Low,0.27,Normal behaviour,No immediate action required
2072,5,65,3,1.0,0.27,8.0,8,Stable,8,2,0.59,5.25,0.228,38.59,Low,0.34,High stress,No immediate action required
2073,2,54,4,1.9,0.02,7.5,2,Improving,7,0,0.59,4.0,0.267,45.21,Medium,0.49,"Low attendance, Low LMS activity",Monitor and provide academic support
2074,4,76,13,1.6,0.09,6.6,2,Declining,0,1,0.33,3.8,0.144,43.68,Medium,0.52,Frequent assignment delays,Monitor and provide academic support
2075,7,66,5,3.5,-0.15,4.3,8,Declining,6,0,0.76,5.98,0.326,42.87,Medium,0.41,High stress,Monitor and provide academic support
2076,1,68,9,3.9,-0.04,6.0,8,Stable,3,3,0.31,3.72,0.17,54.84,Medium,0.63,"Low LMS activity, Frequent assignment delays, High stress",Monitor and provide academic support
2077,6,72,3,3.6,-0.48,4.1,1,Stable,6,1,0.21,5.88,0.066,31.26,Low,0.38,Negative sentiment,No immediate action required
2078,1,91,2,1.3,0.08,8.5,4,Stable,0,3,0.31,3.29,0.113,36.57,Low,0.43,Low LMS activity,No immediate action required
2079,6,75,11,1.9,0.04,5.4,4,Stable,3,2,0.4,5.03,0.162,40.51,Medium,0.46,Frequent assignment delays,Monitor and provide academic support
2080,4,97,4,4.3,-0.19,5.1,3,Stable,5,4,0.31,5.97,0.099,32.01,Low,0.4,Normal behaviour,No immediate action required
2081,3,54,3,5.3,-0.4,6.1,6,Improving,8,2,0.34,5.18,0.156,45.89,Medium,0.37,"Low attendance, Negative sentiment",Monitor and provide academic support
2082,1,41,5,2.5,-0.59,5.9,3,Stable,3,4,0.71,2.63,0.42,59.18,Medium,0.66,"Low attendance, Low LMS activity, Negative sentiment",Monitor and provide academic support
2083,3,62,12,3.3,0.31,7.8,2,Declining,7,2,0.84,4.82,0.415,49.4,Medium,0.51,Frequent assignment delays,Monitor and provide academic support
2084,0,56,11,1.0,0.14,5.9,3,Declining,3,3,0.51,2.48,0.3,58.82,Medium,0.61,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2085,7,94,9,3.0,-0.94,6.0,9,Stable,2,3,0.55,5.92,0.234,42.48,Medium,0.52,"Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
2086,7,94,6,5.1,0.79,6.2,9,Stable,1,4,0.49,6.14,0.146,29.81,Low,0.26,High stress,No immediate action required
2087,4,96,8,1.9,-0.1,8.1,4,Improving,9,2,0.59,6.26,0.214,36.27,Low,0.3,Frequent assignment delays,No immediate action required
2088,6,60,13,2.0,-0.42,6.3,7,Improving,2,1,0.65,4.4,0.345,53.04,Medium,0.61,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2089,3,93,13,3.2,-0.22,6.5,7,Declining,2,1,0.66,4.73,0.34,51.44,Medium,0.5,Frequent assignment delays,Monitor and provide academic support
2090,6,75,10,4.2,0.47,6.4,8,Stable,4,3,0.76,5.69,0.329,43.3,Medium,0.39,"Frequent assignment delays, High stress",Monitor and provide academic support
2091,1,88,13,1.7,-0.58,8.9,8,Stable,1,2,0.38,3.48,0.211,55.58,Medium,0.61,"Low LMS activity, Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
2092,4,90,5,1.2,0.12,6.9,9,Stable,5,1,0.7,5.14,0.293,41.79,Medium,0.38,High stress,Monitor and provide academic support
2093,0,64,3,4.9,0.69,9.4,7,Stable,0,3,0.45,2.9,0.207,45.95,Medium,0.48,Low LMS activity,Monitor and provide academic support
2094,7,81,6,1.3,0.22,7.7,1,Improving,7,2,0.89,6.19,0.264,29.71,Low,0.2,Normal behaviour,No immediate action required
2095,6,78,9,2.7,0.53,3.7,2,Declining,4,1,0.05,5.48,0.016,31.21,Low,0.25,Frequent assignment delays,No immediate action required
2096,2,92,8,2.1,0.61,7.3,6,Stable,3,0,0.69,4.38,0.3,43.48,Medium,0.34,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2097,0,52,8,4.6,-0.61,6.0,1,Stable,7,0,0.08,3.88,0.042,52.57,Medium,0.6,"Low attendance, Low LMS activity, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2098,6,48,13,2.0,-0.03,7.5,9,Improving,9,0,0.17,5.44,0.082,48.45,Medium,0.44,"Low attendance, Frequent assignment delays, High stress",Monitor and provide academic support
2099,7,65,3,1.9,-0.22,3.4,4,Improving,4,3,0.47,5.23,0.17,36.17,Low,0.46,Normal behaviour,No immediate action required
2100,1,62,14,2.3,0.68,3.9,8,Stable,1,1,0.86,2.82,0.567,65.94,Medium,0.58,"Low LMS activity, Frequent assignment delays, High stress",Monitor and provide academic support
2101,5,73,10,1.6,-0.36,6.2,2,Stable,4,3,0.16,4.81,0.063,39.08,Low,0.44,"Frequent assignment delays, Negative sentiment",No immediate action required
2102,3,42,3,3.6,-0.96,8.7,5,Declining,9,0,0.1,4.68,0.046,45.59,Medium,0.5,"Low attendance, Negative sentiment",Monitor and provide academic support
2103,3,92,4,3.1,0.89,5.8,2,Declining,8,4,0.29,5.88,0.081,27.94,Low,0.24,Normal behaviour,No immediate action required
2104,2,88,0,2.2,0.77,5.9,1,Stable,0,1,0.33,3.68,0.096,28.98,Low,0.21,Low LMS activity,No immediate action required
2105,1,48,3,4.3,0.08,5.1,3,Stable,8,2,0.26,4.2,0.123,47.16,Medium,0.38,"Low attendance, Low LMS activity",Monitor and provide academic support
2106,6,99,0,3.3,-0.13,7.0,4,Stable,9,3,0.22,7.23,0.044,19.96,Low,0.16,Normal behaviour,No immediate action required
2107,0,59,11,4.4,0.13,5.8,4,Stable,8,4,0.85,4.25,0.518,61.0,Medium,0.64,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2108,2,46,10,3.1,-0.17,7.2,2,Improving,3,0,0.18,3.2,0.091,50.76,Medium,0.48,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2109,6,85,7,5.4,0.44,10.3,8,Improving,3,2,0.3,6.03,0.089,29.61,Low,0.35,High stress,No immediate action required
2110,3,87,3,1.8,1.36,7.4,5,Declining,3,4,0.92,4.47,0.319,34.7,Low,0.38,Normal behaviour,No immediate action required
2111,3,87,6,1.5,-0.16,6.9,8,Declining,6,1,0.79,5.01,0.371,46.96,Medium,0.46,High stress,Monitor and provide academic support
2112,1,85,9,3.4,0.1,5.2,1,Declining,8,1,0.59,5.13,0.271,45.93,Medium,0.54,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2113,6,96,14,0.8,0.3,6.0,4,Stable,7,3,0.79,6.24,0.317,40.1,Medium,0.36,Frequent assignment delays,Monitor and provide academic support
2114,0,40,8,4.4,1.28,5.6,8,Improving,3,4,0.63,2.68,0.376,59.62,Medium,0.62,"Low attendance, Low LMS activity, Frequent assignment delays, High stress",Monitor and provide academic support
2115,3,55,2,3.1,-0.26,6.4,7,Declining,0,0,0.43,3.17,0.205,47.6,Medium,0.5,Low attendance,Monitor and provide academic support
2116,0,91,9,4.3,-0.01,6.2,9,Improving,0,3,0.3,3.59,0.159,53.06,Medium,0.54,"Low LMS activity, Frequent assignment delays, High stress",Monitor and provide academic support
2117,1,66,4,2.4,-0.36,6.4,9,Stable,2,3,0.9,3.16,0.53,58.9,Medium,0.63,"Low LMS activity, Negative sentiment, High stress",Monitor and provide academic support
2118,1,50,7,4.1,-0.46,6.6,7,Declining,2,3,0.73,3.02,0.451,61.84,Medium,0.56,"Low attendance, Low LMS activity, Negative sentiment",Monitor and provide academic support
2119,7,69,13,5.6,-0.64,7.2,2,Declining,4,3,0.24,6.09,0.092,38.51,Low,0.43,"Frequent assignment delays, Negative sentiment",No immediate action required
2120,5,62,4,1.0,-0.01,5.9,8,Stable,8,0,0.82,5.16,0.378,46.08,Medium,0.5,High stress,Monitor and provide academic support
2121,4,66,4,4.9,-0.42,6.2,6,Stable,0,4,0.86,4.16,0.418,48.57,Medium,0.57,Negative sentiment,Monitor and provide academic support
2122,6,80,7,1.0,-0.42,5.9,6,Declining,2,4,0.83,4.8,0.364,43.84,Medium,0.51,Negative sentiment,Monitor and provide academic support
2123,4,49,3,4.4,-0.21,6.3,5,Declining,6,0,0.2,4.75,0.083,41.63,Medium,0.43,Low attendance,Monitor and provide academic support
2124,7,83,14,2.8,-0.49,9.6,1,Improving,1,0,0.62,5.35,0.23,37.1,Low,0.3,"Frequent assignment delays, Negative sentiment",No immediate action required
2125,3,41,5,0.7,0.48,7.4,7,Improving,3,2,0.11,2.87,0.05,45.8,Medium,0.44,Low attendance,Monitor and provide academic support
2126,3,62,5,4.5,-0.15,6.4,7,Improving,1,4,0.41,3.86,0.196,47.76,Medium,0.38,Normal behaviour,Monitor and provide academic support
2127,5,95,6,3.5,0.04,5.4,4,Improving,4,0,0.77,5.85,0.281,36.54,Low,0.37,Normal behaviour,No immediate action required
2128,0,80,14,5.5,0.73,6.7,1,Stable,9,1,0.87,5.3,0.453,52.05,Medium,0.47,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2129,0,62,10,5.5,-0.12,7.4,2,Stable,4,4,0.3,3.76,0.156,52.04,Medium,0.52,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2130,5,99,1,3.6,-0.93,5.7,1,Stable,0,3,0.54,5.19,0.166,30.65,Low,0.38,Negative sentiment,No immediate action required
2131,7,66,11,4.8,-0.39,7.5,7,Stable,4,2,0.45,5.84,0.193,42.91,Medium,0.47,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2132,7,82,3,6.0,-0.55,7.6,8,Stable,6,1,0.73,6.96,0.256,35.09,Low,0.35,"Negative sentiment, High stress",No immediate action required
2133,5,50,11,2.9,0.09,5.0,6,Declining,1,2,0.65,3.78,0.348,53.56,Medium,0.62,"Low attendance, Frequent assignment delays",Monitor and provide academic support
2134,1,82,11,2.7,1.0,7.8,6,Stable,5,2,0.25,4.3,0.11,43.86,Medium,0.43,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2135,6,51,3,1.5,-0.21,6.6,8,Improving,0,0,0.05,3.63,0.02,39.26,Low,0.33,"Low attendance, High stress",No immediate action required
2136,1,74,12,0.8,-0.05,5.4,5,Stable,8,2,0.14,4.28,0.073,52.03,Medium,0.59,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2137,1,92,2,2.4,0.36,6.1,5,Improving,1,0,0.11,3.74,0.04,35.92,Low,0.35,Low LMS activity,No immediate action required
2138,6,99,1,4.7,-0.31,3.9,1,Declining,5,3,0.27,6.71,0.062,22.98,Low,0.29,Negative sentiment,No immediate action required
2139,0,89,12,2.4,-0.23,8.8,4,Stable,5,4,0.59,4.15,0.309,52.3,Medium,0.62,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2140,7,57,2,1.7,0.86,9.1,8,Stable,1,3,0.32,4.35,0.093,29.05,Low,0.24,"Low attendance, High stress",No immediate action required
2141,0,98,5,2.4,0.29,8.6,1,Stable,8,4,0.59,5.02,0.22,37.23,Low,0.36,Low LMS activity,No immediate action required
2142,1,60,4,3.1,-0.1,6.6,1,Declining,8,0,0.42,4.32,0.187,44.64,Medium,0.53,Low LMS activity,Monitor and provide academic support
2143,6,78,5,3.8,-0.09,5.4,2,Stable,1,0,0.95,5.1,0.361,37.99,Low,0.33,Normal behaviour,No immediate action required
2144,5,75,12,2.6,-0.27,6.0,7,Declining,7,0,0.66,5.67,0.327,49.57,Medium,0.53,Frequent assignment delays,Monitor and provide academic support
2145,2,65,14,3.3,0.12,8.5,5,Declining,2,4,0.41,3.61,0.218,53.1,Medium,0.45,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2146,2,40,12,4.0,0.4,6.4,8,Stable,4,3,0.98,3.4,0.644,65.71,Medium,0.73,"Low attendance, Low LMS activity, Frequent assignment delays, High stress",Monitor and provide academic support
2147,6,84,8,3.7,-0.61,5.5,7,Stable,2,2,0.98,5.46,0.463,47.23,Medium,0.5,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2148,4,85,1,0.5,0.27,9.4,6,Improving,8,1,0.1,5.45,0.026,26.23,Low,0.23,Normal behaviour,No immediate action required
2149,0,87,7,3.1,0.33,5.8,9,Stable,8,2,0.11,4.83,0.052,47.42,Medium,0.42,"Low LMS activity, High stress",Monitor and provide academic support
2150,4,50,11,3.8,0.29,10.0,2,Declining,9,3,0.1,5.26,0.039,38.72,Low,0.42,"Low attendance, Frequent assignment delays",No immediate action required
2151,0,43,12,1.1,0.56,7.5,7,Stable,0,3,0.53,1.51,0.339,63.89,Medium,0.7,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2152,3,56,4,1.8,0.81,5.9,1,Improving,1,1,0.65,3.14,0.265,40.78,Medium,0.42,Low attendance,Monitor and provide academic support
2153,1,65,8,5.6,-0.5,8.3,8,Declining,6,0,0.67,4.57,0.383,57.19,Medium,0.55,"Low LMS activity, Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
2154,2,41,14,4.5,0.23,4.5,6,Stable,5,2,0.89,3.73,0.597,67.03,Medium,0.65,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2155,4,92,9,1.7,-1.4,6.3,8,Stable,5,3,0.27,5.3,0.13,48.13,Medium,0.48,"Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
2156,0,71,3,4.2,-0.34,3.2,5,Stable,9,4,0.91,4.77,0.515,56.63,Medium,0.65,"Low LMS activity, Negative sentiment",Monitor and provide academic support
2157,7,70,4,1.3,-0.66,7.1,4,Stable,2,1,0.65,4.86,0.239,36.84,Low,0.28,Negative sentiment,No immediate action required
2158,0,91,14,5.4,-0.06,7.0,1,Improving,6,1,0.79,5.01,0.419,52.99,Medium,0.46,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2159,0,63,4,5.2,0.1,5.7,5,Improving,8,1,0.66,4.53,0.345,52.27,Medium,0.59,Low LMS activity,Monitor and provide academic support
2160,5,96,9,5.8,-1.24,6.4,6,Declining,8,1,0.77,7.14,0.35,45.45,Medium,0.42,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2161,3,59,14,0.9,-0.59,6.5,1,Stable,7,2,0.05,4.25,0.025,49.47,Medium,0.47,"Low attendance, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2162,4,43,0,1.4,0.21,7.7,5,Declining,6,1,0.57,3.97,0.233,40.81,Medium,0.41,Low attendance,Monitor and provide academic support
2163,5,41,7,3.0,0.18,7.6,1,Stable,0,0,0.74,3.33,0.33,44.66,Medium,0.37,Low attendance,Monitor and provide academic support
2164,7,51,14,4.6,0.99,9.9,7,Stable,1,1,1.0,4.75,0.462,46.2,Medium,0.38,"Low attendance, Frequent assignment delays",Monitor and provide academic support
2165,2,81,4,4.3,-0.83,7.2,2,Improving,1,0,0.78,4.09,0.36,46.17,Medium,0.44,"Low LMS activity, Negative sentiment",Monitor and provide academic support
2166,0,68,12,5.6,-0.61,7.8,6,Declining,4,3,0.59,3.96,0.363,61.59,Medium,0.57,"Low LMS activity, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2167,2,63,7,1.5,-0.06,5.5,9,Stable,7,1,0.3,4.19,0.158,52.72,Medium,0.48,"Low LMS activity, High stress",Monitor and provide academic support
2168,3,97,3,5.5,-0.22,6.0,1,Declining,4,1,0.46,5.71,0.148,32.16,Low,0.38,Normal behaviour,No immediate action required
2169,5,61,11,5.0,-0.4,5.8,1,Stable,1,2,0.97,4.53,0.489,50.46,Medium,0.59,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2170,2,95,14,4.8,-0.51,5.3,6,Stable,6,3,0.76,5.61,0.425,55.95,Medium,0.55,"Low LMS activity, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2171,5,98,12,2.1,0.61,4.8,4,Stable,5,1,0.39,5.86,0.14,35.88,Low,0.34,Frequent assignment delays,No immediate action required
2172,1,75,3,4.6,-0.24,4.5,3,Declining,4,1,0.8,4.27,0.394,49.29,Medium,0.43,Low LMS activity,Monitor and provide academic support
2173,1,73,5,3.9,-0.12,7.3,9,Stable,6,3,0.19,4.47,0.091,47.99,Medium,0.51,"Low LMS activity, High stress",Monitor and provide academic support
2174,5,55,6,1.7,-0.82,6.2,3,Stable,2,4,0.16,3.89,0.069,42.9,Medium,0.43,"Low attendance, Negative sentiment",Monitor and provide academic support
2175,6,50,13,4.8,0.41,6.9,3,Declining,3,4,0.59,4.86,0.267,45.23,Medium,0.35,"Low attendance, Frequent assignment delays",Monitor and provide academic support
2176,5,60,14,1.8,0.16,6.3,4,Stable,4,4,0.26,4.46,0.12,46.33,Medium,0.38,Frequent assignment delays,Monitor and provide academic support
2177,6,98,4,3.9,-0.73,7.9,5,Declining,4,0,0.47,6.32,0.144,30.67,Low,0.21,Negative sentiment,No immediate action required
2178,6,47,11,1.2,0.49,4.6,6,Stable,4,0,0.79,4.25,0.406,51.34,Medium,0.47,"Low attendance, Frequent assignment delays",Monitor and provide academic support
2179,2,73,5,1.9,0.33,6.9,4,Declining,5,4,0.9,4.17,0.418,46.39,Medium,0.39,Low LMS activity,Monitor and provide academic support
2180,5,96,10,5.0,-0.86,8.1,8,Stable,4,2,0.8,6.18,0.369,46.11,Medium,0.54,"Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
2181,3,71,3,5.5,0.1,5.6,8,Stable,7,2,0.64,5.53,0.289,45.14,Medium,0.43,High stress,Monitor and provide academic support
2182,1,57,9,3.2,-0.1,3.8,7,Declining,0,2,0.48,2.65,0.294,61.31,Medium,0.61,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2183,3,43,9,2.6,1.2,7.6,4,Declining,3,2,0.27,3.31,0.118,43.76,Medium,0.34,"Low attendance, Frequent assignment delays",Monitor and provide academic support
2184,7,61,8,4.4,0.01,7.0,1,Improving,6,0,0.72,6.01,0.259,35.94,Low,0.39,Frequent assignment delays,No immediate action required
2185,0,59,7,1.6,-0.54,5.3,9,Stable,4,0,0.08,2.89,0.048,59.51,Medium,0.55,"Low attendance, Low LMS activity, Negative sentiment, High stress",Monitor and provide academic support
2186,1,82,12,2.0,0.17,6.0,8,Stable,8,0,0.4,4.76,0.215,53.85,Medium,0.57,"Low LMS activity, Frequent assignment delays, High stress",Monitor and provide academic support
2187,7,71,12,0.8,0.39,4.9,2,Stable,7,1,0.39,5.79,0.141,36.06,Low,0.3,Frequent assignment delays,No immediate action required
2188,7,92,0,5.7,0.09,6.8,9,Improving,9,3,0.4,7.8,0.098,24.55,Low,0.29,High stress,No immediate action required
2189,6,47,12,4.1,-1.0,5.4,1,Improving,7,0,0.22,5.43,0.104,47.11,Medium,0.49,"Low attendance, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2190,6,77,8,0.8,0.6,5.3,6,Improving,7,4,0.17,5.67,0.057,33.47,Low,0.28,Frequent assignment delays,No immediate action required
2191,2,87,14,2.7,0.05,4.3,4,Declining,5,2,0.68,4.75,0.366,53.81,Medium,0.52,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2192,2,61,11,5.9,0.9,7.3,4,Stable,3,1,0.28,4.21,0.127,45.3,Medium,0.5,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2193,7,50,9,4.6,-0.35,7.1,2,Stable,5,1,0.44,5.52,0.174,39.53,Low,0.31,"Low attendance, Frequent assignment delays, Negative sentiment",No immediate action required
2194,5,56,10,0.9,0.43,8.0,9,Stable,4,3,0.02,4.16,0.009,42.98,Medium,0.34,"Low attendance, Frequent assignment delays, High stress",Monitor and provide academic support
2195,6,42,4,5.0,0.13,8.4,2,Stable,7,2,0.56,5.46,0.201,35.83,Low,0.4,Low attendance,No immediate action required
2196,0,58,1,3.1,0.24,4.3,3,Improving,7,4,0.76,3.76,0.386,50.74,Medium,0.48,"Low attendance, Low LMS activity",Monitor and provide academic support
2197,5,81,13,1.0,-0.35,7.3,1,Improving,8,0,0.17,5.73,0.064,37.51,Low,0.29,"Frequent assignment delays, Negative sentiment",No immediate action required
2198,4,75,0,4.2,0.6,8.3,2,Stable,3,2,0.3,4.89,0.076,25.24,Low,0.26,Normal behaviour,No immediate action required
2199,7,99,3,3.5,0.3,6.8,1,Improving,6,0,0.61,6.97,0.122,20.03,Low,0.14,Normal behaviour,No immediate action required
2200,5,93,10,1.6,0.32,5.3,7,Stable,7,1,0.12,6.01,0.043,35.98,Low,0.39,Frequent assignment delays,No immediate action required
2201,6,43,4,3.5,-0.02,7.0,2,Stable,0,4,0.6,3.79,0.239,39.85,Low,0.4,Low attendance,No immediate action required
2202,4,90,5,5.0,1.02,6.2,3,Stable,0,0,0.7,4.9,0.226,32.23,Low,0.23,Normal behaviour,No immediate action required
